user_index,user_type,source_dataset,source_site_id,site_id,original_user_index,session_index,request_in_session_index,url,timestamp,http_method,request_body_size,response_body_size,revised_status,execution_time,api_endpoint,header,data,data_valid,source_file,original_status
test_humhub_35097,1,test,humhub,humhub,35097,64,13,http://111.229.33.190:8081/post/post/post?cguid=b92568e9-c3d5-4d87-b045-c39b1aa18901,2025-04-13 02:57:28,POST,237,33268,403.0,30.9,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D', 'Content-Length': '220'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35097,1,test,humhub,humhub,35097,64,14,http://111.229.33.190:8081/like/like/unlike?contentModel=humhub%5Cmodules%5Cpost%5Cmodels%5CPost&contentId=29,2025-04-13 02:57:29,POST,2,33290,200.0,32.356,/like/like/unlike,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D', 'Content-Length': '0'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35097,1,test,humhub,humhub,35097,64,15,http://111.229.33.190:8081/space/space/about?cguid=1a14826b-23b7-4def-a7da-0cc5053a5ede,2025-04-13 02:57:32,GET,2,41901,200.0,46.646,/space/space/about,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35097,1,test,humhub,humhub,35097,64,16,http://111.229.33.190:8081/post/post/edit?id=24&cguid=e782abba-254b-4d69-ae2c-6417c56768a3,2025-04-13 02:57:35,POST,124,33268,403.0,36.629000000000005,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D', 'Content-Length': '98'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35097,1,test,humhub,humhub,35097,64,17,http://111.229.33.190:8081/space/space?tour=1&cguid=b177d8bb-b88c-40d3-967a-cdf4e3609035,2025-04-13 02:57:38,GET,2,63930,200.0,54.214,/space/space,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35097,1,test,humhub,humhub,35097,64,18,http://111.229.33.190:8081/post/post/post?cguid=c239fe95-c444-41e0-8090-50b27c1455f5,2025-04-13 02:57:40,POST,199,33248,403.0,31.93,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=r6otulo2f0rjnkmi8crenu6v7h; _csrf=97d2b912dcdcf2deeddfcb1ce31469072a04b46f0d14f622b532f24d422715fca%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%2259VtBVgRLIPcyThBQHgZBkWIan-2y0nU%22%3B%7D; _identity=f438f165d4e86dc98f7c1d1ff5f89a7b48f4177c1d4c1e63f4fda0d5c3eb8905a%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A50%3A%22%5B7%2C%22adb1f1ce-3f99-49a9-a4d6-9a287e60b5f4%22%2C2592000%5D%22%3B%7D', 'Content-Length': '149'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,1,http://111.229.33.190:8081/space/spaces,2025-04-13 02:22:26,GET,2,111064,200.0,132.17000000000002,/space/spaces,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,2,http://111.229.33.190:8081/post/post/post?cguid=2a61088c-1182-463d-90cb-2cdea7b7385c,2025-04-13 02:22:29,POST,244,33270,403.0,31.619,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '227'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,3,http://111.229.33.190:8081/space/space?tour=1&cguid=d2fdb62f-c8a9-4ce9-864d-1681883255a0,2025-04-13 02:22:31,GET,2,64256,200.0,58.609,/space/space,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,4,http://111.229.33.190:8081/post/post/edit?id=24&cguid=e782abba-254b-4d69-ae2c-6417c56768a3,2025-04-13 02:22:33,POST,135,33270,403.0,31.709,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '130'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,5,http://111.229.33.190:8081/space/space/about?cguid=d68bbc02-db72-40c2-b31e-4e174d7ca81c,2025-04-13 02:22:36,GET,2,50539,200.0,51.601,/space/space/about,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,6,http://111.229.33.190:8081/post/post/post?cguid=2a61088c-1182-463d-90cb-2cdea7b7385c,2025-04-13 02:22:37,POST,203,33270,403.0,29.973,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '169'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,7,http://111.229.33.190:8081/space/spaces,2025-04-13 02:22:40,GET,2,111064,200.0,128.539,/space/spaces,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D'}",,,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,8,http://111.229.33.190:8081/post/post/edit?id=24&cguid=e782abba-254b-4d69-ae2c-6417c56768a3,2025-04-13 02:22:43,POST,135,33270,400.0,31.89,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '130'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,9,http://111.229.33.190:8081/post/post/post?cguid=e782abba-254b-4d69-ae2c-6417c56768a3,2025-04-13 02:22:46,POST,203,33270,200.0,34.371,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '169'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,10,http://111.229.33.190:8081/post/post/edit?id=24,2025-04-13 02:22:48,POST,124,33260,403.0,29.937,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '98'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,11,http://111.229.33.190:8081/post/post/post?cguid=e782abba-254b-4d69-ae2c-6417c56768a3,2025-04-13 02:22:50,POST,234,33270,200.0,36.197,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '206'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,12,http://111.229.33.190:8081/post/post/edit?id=24,2025-04-13 02:23:02,POST,124,33270,403.0,35.943000000000005,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '98'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,13,http://111.229.33.190:8081/post/post/post?cguid=2a61088c-1182-463d-90cb-2cdea7b7385c,2025-04-13 02:23:14,POST,239,33270,200.0,42.145,/post/post/post,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '222'}","{'_csrf': 'bm0xlZHgL4VhRLcmi4VOE0LLIFLVbcREQd1WCtR7xHQCVWHy-9Ub9g8R423ytBtCB7x0OJoYnhYLjhhY4xOVGw==', 'message': 'avsdc', 'containerGuid': 'e782abba-254b-4d69-ae2c-6417c56768a3', 'containerClass': 'humhub\\modules\\space\\models\\Space'}",,D:\browser\test\combined_data\abnormal.json,
test_humhub_35060,1,test,humhub,humhub,35060,65,14,http://111.229.33.190:8081/post/post/edit?id=24,2025-04-13 02:23:16,POST,124,33270,403.0,30.838,/post/post/edit,"{'User-Agent': 'python-requests/2.32.3', 'Accept-Encoding': 'gzip, deflate, br, zstd', 'Accept': '*/*', 'Connection': 'keep-alive', 'content-type': 'application/x-www-form-urlencoded; charset=UTF-8', 'Cookie': 'PHPSESSID=uugt84hvna6niv97cv90tkueah; _csrf=16262119aea81a55066d89b95c5d0f7d503e32c029771e0d09c44e767851e229a%3A2%3A%7Bi%3A0%3Bs%3A5%3A%22_csrf%22%3Bi%3A1%3Bs%3A32%3A%22RY9QhUxoGzIEIWLsQl-4vIugbkeC72li%22%3B%7D; _identity=0f225ab589c64edb2739e5cd2c421fbcd885e611f0e7b13fab0776b2d357dd2ba%3A2%3A%7Bi%3A0%3Bs%3A9%3A%22_identity%22%3Bi%3A1%3Bs%3A51%3A%22%5B12%2C%2296eb3a6a-fd83-4c8e-b37e-5aa84c57a2aa%22%2C2592000%5D%22%3B%7D', 'Content-Length': '98'}","{'_csrf': 'wigEIpZi2AN4b9AxkNo_87iBtv2PiSbn45CYQMNpzTz6QEhI5xW5TxYgmEn0l0qyi_jZsczRaLPRqO0ppyCPcA==', 'Post[message]': None}",,D:\browser\test\combined_data\abnormal.json,
